,Fecha,Cash_Total_USD,Total_Safe_Valuation,Total_Growth_Valuation,Patrimonio_USD,patrimonio_spy,transferencias
73,2023-03-24,25.000079011151787,0.0,5.236109980364748,30.23618899151653,0.0,
74,2023-03-25,25.000079011151787,0.0,5.236109980364748,30.23618899151653,0.0,
75,2023-03-26,25.000079011151787,0.0,5.236109980364748,30.23618899151653,0.0,
76,2023-03-27,0.2702890853536878,0.0,5.271386399246145,5.541675484599833,0.0,
77,2023-03-28,0.2702878171177688,0.0,5.261823229373369,5.532111046491138,0.0,
78,2023-03-29,0.2702863503966872,0.0,5.478921812247137,5.749208162643824,0.0,
79,2023-03-30,0.2702815131915909,0.0,5.46084893521429,5.731130448405882,0.0,
80,2023-03-31,0.2702809378940276,0.0,5.402641061027982,5.67292199892201,0.0,
81,2023-04-01,0.2702809378940276,0.0,5.402641061027982,5.67292199892201,0.0,
82,2023-04-02,0.2702809378940276,0.0,5.402641061027982,5.67292199892201,0.0,
83,2023-04-03,0.2702791868774118,0.0,5.6064838324158695,5.876763019293281,0.0,
84,2023-04-04,0.2702783162110447,0.0,5.551240358095968,5.821518674307013,0.0,
85,2023-04-05,0.2702781006284259,0.0,5.607457575698694,5.87773567632712,0.0,
86,2023-04-06,0.2702781006284259,0.0,5.653298029800256,5.923576130428682,0.0,
87,2023-04-07,0.2702781006284259,0.0,5.653298029800256,5.923576130428682,0.0,
88,2023-04-08,0.2702781006284259,0.0,5.653298029800256,5.923576130428682,0.0,
89,2023-04-09,0.2702781006284259,0.0,5.653298029800256,5.923576130428682,0.0,
90,2023-04-10,0.2702815965319113,0.0,5.704494642808218,5.974776239340129,0.0,
91,2023-04-11,0.2702845243539025,0.0,5.856877851287091,6.127162375640994,0.0,
92,2023-04-12,1.31743795552573,102.2136210862375,5.903377935508661,109.43443697727189,0.0,
93,2023-04-13,102.70956561341148,0.0,6.127605010049841,108.83717062346132,0.0,
94,2023-04-14,102.70968140766134,0.0,6.113726608669772,108.82340801633111,0.0,
95,2023-04-15,102.70968140766134,0.0,6.113726608669772,108.82340801633111,0.0,
96,2023-04-16,102.70968140766134,0.0,6.113726608669772,108.82340801633111,0.0,
97,2023-04-17,102.69089841944688,0.0,6.706424496783928,109.3973229162308,0.0,
98,2023-04-18,102.65529170576242,0.0,6.786371479897113,109.44166318565954,0.0,
99,2023-04-19,102.63874095656068,0.0,6.591441199425818,109.23018215598648,0.0,
100,2023-04-20,102.62802214365604,0.0,6.681405451002002,109.30942759465806,0.0,
101,2023-04-21,102.5892349771026,0.0,6.653321883629351,109.24255686073194,0.0,
102,2023-04-22,102.5892349771026,0.0,6.653321883629351,109.24255686073194,0.0,
103,2023-04-23,102.5892349771026,0.0,6.653321883629351,109.24255686073194,0.0,
104,2023-04-24,102.57564438467372,0.0,6.665561631400781,109.24120601607449,0.0,
105,2023-04-25,102.5683953357081,0.0,6.550541016809822,109.11893635251792,0.0,
106,2023-04-26,102.5628624198838,0.0,6.4179834580637145,108.9808458779475,0.0,
107,2023-04-27,102.57838615485994,0.0,6.697684795209865,109.2760709500698,0.0,
108,2023-04-28,102.5910567205239,0.0,6.598457918716992,109.18951463924088,0.0,
109,2023-04-29,102.5910567205239,0.0,6.598457918716992,109.18951463924088,0.0,
110,2023-04-30,102.5910567205239,0.0,6.598457918716992,109.18951463924088,0.0,
111,2023-05-01,102.5910567205239,0.0,6.626835146500195,109.2178918670241,0.0,
112,2023-05-02,102.58381001123618,0.0,6.500525251146176,109.08433526238235,0.0,
113,2023-05-03,102.60301148826385,0.0,6.436514823969446,109.03952631223328,0.0,
114,2023-05-04,102.59475355799223,0.0,6.584374232304522,109.17912779029676,0.0,
115,2023-05-05,102.58096488629292,0.0,6.7424519336896935,109.32341681998264,0.0,
116,2023-05-06,102.58096488629292,0.0,6.7424519336896935,109.32341681998264,0.0,
117,2023-05-07,102.58096488629292,0.0,6.7424519336896935,109.32341681998264,0.0,
118,2023-05-08,102.57981641053856,0.0,6.714812330406538,109.29462874094509,0.0,
119,2023-05-09,102.59238386105176,0.0,7.053981071003234,109.646364932055,0.0,
120,2023-05-10,102.59508979221152,0.0,7.0558831311835934,109.65097292339512,0.0,
121,2023-05-11,0.9182294605007428,0.0,7.147190401831175,8.065419862331918,0.0,
122,2023-05-12,0.8885238289903928,0.0,7.094667182615522,7.983191011605915,0.0,
123,2023-05-13,0.8885238289903928,0.0,7.094667182615522,7.983191011605915,0.0,
124,2023-05-14,0.8885238289903928,0.0,7.094667182615522,7.983191011605915,0.0,
125,2023-05-15,0.8974916418496931,0.0,7.4496003909348,8.347092032784493,0.0,
126,2023-05-16,0.8601429185374201,0.0,7.687322099090102,8.547465017627523,0.0,
127,2023-05-17,0.8619770122919332,0.0,7.922059911531193,8.784036923823127,0.0,
128,2023-05-18,0.8345976187541058,0.0,7.781882250484356,8.616479869238463,0.0,
129,2023-05-19,0.8389777037380817,0.0,7.872315355669797,8.711293059407879,0.0,
130,2023-05-20,0.8389777037380817,0.0,7.872315355669797,8.711293059407879,0.0,
131,2023-05-21,0.8389777037380817,0.0,7.872315355669797,8.711293059407879,0.0,
132,2023-05-22,0.844447910768981,0.0,7.767814603218242,8.612262513987224,0.0,
133,2023-05-23,0.8363014682794928,0.0,7.437094157375435,8.273395625654928,0.0,
134,2023-05-24,0.8433446054740755,0.0,7.403830599274532,8.247175204748608,0.0,
135,2023-05-25,0.8433446054740755,0.0,7.438359102692501,8.281703708166576,0.0,
136,2023-05-26,0.8433446054740755,0.0,7.531131624665157,8.374476230139233,0.0,
137,2023-05-27,0.8433446054740755,0.0,7.531131624665157,8.374476230139233,0.0,
138,2023-05-28,0.8433446054740755,0.0,7.531131624665157,8.374476230139233,0.0,
139,2023-05-29,0.8433446054740755,0.0,7.531131624665157,8.374476230139233,0.0,
140,2023-05-30,0.8450627793690275,0.0,8.654164977366385,9.499227756735412,0.0,
141,2023-05-31,0.8422601373193682,0.0,8.763893320049412,9.60615345736878,0.0,
142,2023-06-01,0.09,0.0,8.60356352155224,8.69356352155224,0.0,
143,2023-06-02,0.09,0.0,8.426991330325425,8.516991330325425,0.0,
144,2023-06-03,0.09,0.0,8.426991330325425,8.516991330325425,0.0,
145,2023-06-04,0.09,0.0,8.426991330325425,8.516991330325425,0.0,
146,2023-06-05,0.09,0.0,8.42461155495321,8.514611554953209,0.0,
147,2023-06-06,0.09,0.0,8.468464371767656,8.558464371767656,0.0,
148,2023-06-07,0.09,0.0,8.480437805297331,8.570437805297331,0.0,
149,2023-06-08,0.09,0.0,8.486162892954688,8.576162892954688,0.0,
150,2023-06-09,0.09,0.0,8.40541606632872,8.495416066328719,0.0,
151,2023-06-10,0.09,0.0,8.40541606632872,8.495416066328719,0.0,
152,2023-06-11,0.09,0.0,8.40541606632872,8.495416066328719,0.0,
153,2023-06-12,0.09,0.0,8.313710163239286,8.403710163239285,0.0,
154,2023-06-13,0.09,0.0,8.35665917336342,8.44665917336342,0.0,
155,2023-06-14,0.09,0.0,8.199825501295527,8.289825501295526,0.0,
156,2023-06-15,0.09,0.0,8.044005068447543,8.134005068447543,0.0,
157,2023-06-16,0.09,0.0,8.041129511215079,8.131129511215079,0.0,
158,2023-06-17,0.09,0.0,8.041129511215079,8.131129511215079,0.0,
159,2023-06-18,0.09,0.0,8.041129511215079,8.131129511215079,0.0,
160,2023-06-19,0.09,0.0,8.041129511215079,8.131129511215079,0.0,
161,2023-06-20,0.09,0.0,8.074170587875235,8.164170587875235,0.0,
162,2023-06-21,0.09,0.0,7.977345336379995,8.067345336379995,0.0,
163,2023-06-22,0.09,0.0,7.768134936827316,7.858134936827316,0.0,
164,2023-06-23,0.09,0.0,8.117160307514647,8.207160307514647,0.0,
165,2023-06-24,0.09,0.0,8.117160307514647,8.207160307514647,0.0,
166,2023-06-25,0.09,0.0,8.117160307514647,8.207160307514647,0.0,
167,2023-06-26,0.09,0.0,8.136567782261096,8.226567782261096,0.0,
168,2023-06-27,0.09,0.0,8.069795991188757,8.159795991188757,0.0,
169,2023-06-28,0.09,0.0,7.877740933852868,7.967740933852868,0.0,
170,2023-06-29,0.09,0.0,7.979869260750803,8.069869260750803,0.0,
171,2023-06-30,0.09,0.0,7.891352051050933,7.981352051050933,0.0,
172,2023-07-01,0.09,0.0,7.891352051050933,7.981352051050933,0.0,
173,2023-07-02,0.09,0.0,7.891352051050933,7.981352051050933,0.0,
174,2023-07-03,0.09,0.0,7.90489599293371,7.99489599293371,0.0,
175,2023-07-04,0.09,0.0,7.90489599293371,7.99489599293371,0.0,
176,2023-07-05,0.09,0.0,8.095748255599888,8.185748255599888,0.0,
177,2023-07-06,0.09,0.0,7.864135746795403,7.954135746795403,0.0,
178,2023-07-07,0.09,0.0,7.834844198987556,7.9248441989875555,0.0,
179,2023-07-08,0.09,0.0,7.834844198987556,7.9248441989875555,0.0,
180,2023-07-09,0.09,0.0,7.834844198987556,7.9248441989875555,0.0,
181,2023-07-10,0.09,0.0,7.849432800073157,7.939432800073157,0.0,
182,2023-07-11,0.09,0.0,7.801479404834645,7.891479404834645,0.0,
183,2023-07-12,0.09,0.0,7.9427279956177745,8.032727995617774,0.0,
184,2023-07-13,0.09,0.0,7.840944822865092,7.930944822865092,0.0,
185,2023-07-14,0.09,0.0,7.651535826360709,7.741535826360709,0.0,
186,2023-07-15,0.09,0.0,7.651535826360709,7.741535826360709,0.0,
187,2023-07-16,0.09,0.0,7.651535826360709,7.741535826360709,0.0,
188,2023-07-17,0.09,0.0,7.851917766705779,7.941917766705779,0.0,
189,2023-07-18,0.09,0.0,8.217455924033196,8.307455924033196,0.0,
190,2023-07-19,0.09,0.0,8.159108460173726,8.249108460173726,0.0,
191,2023-07-20,0.09,0.0,8.323529933144208,8.413529933144208,0.0,
192,2023-07-21,0.09,0.0,8.432351750568248,8.522351750568248,0.0,
193,2023-07-22,0.09,0.0,8.432351750568248,8.522351750568248,0.0,
194,2023-07-23,0.09,0.0,8.432351750568248,8.522351750568248,0.0,
195,2023-07-24,0.09,0.0,8.296402135650617,8.386402135650616,0.0,
196,2023-07-25,0.09,0.0,8.111995974274137,8.201995974274137,0.0,
197,2023-07-26,0.09,0.0,8.125942842098365,8.215942842098364,0.0,
198,2023-07-27,0.09,0.0,8.144561881406883,8.234561881406883,0.0,
199,2023-07-28,0.09,0.0,8.240870384149503,8.330870384149502,0.0,
200,2023-07-29,90.69,0.0,8.240870384149503,98.9308703841495,0.0,
201,2023-07-30,90.69,0.0,8.240870384149503,98.9308703841495,0.0,
202,2023-07-31,85.92262394619745,0.0,8.141709879043601,94.06433382524104,0.0,
203,2023-08-01,84.44801841069597,0.0,8.045234693538303,92.49325310423428,0.0,
204,2023-08-02,0.8699820951537047,0.0,7.974420719076386,8.84440281423009,0.0,
205,2023-08-03,0.8699823922397254,0.0,7.88978142349496,8.759763815734686,0.0,
206,2023-08-04,0.8699825242906487,0.0,7.759605596338053,8.629588120628702,0.0,
207,2023-08-05,0.8699825242906487,0.0,7.759605596338053,8.629588120628702,0.0,
208,2023-08-06,0.8699825242906487,0.0,7.759605596338053,8.629588120628702,0.0,
209,2023-08-07,0.869982910152358,0.0,7.803061974822681,8.673044884975038,0.0,
210,2023-08-08,0.8699828967445316,0.0,7.815713786684523,8.685696683429056,0.0,
211,2023-08-09,0.8699826993264428,0.0,7.872523556948781,8.742506256275224,0.0,
212,2023-08-10,2.083129931961075,85.28117210724656,7.895769166219315,95.26007120542695,0.0,
213,2023-08-11,2.063377752311045,83.67891527575001,7.680940343690086,93.42323337175114,0.0,
214,2023-08-12,2.063377752311045,83.67891527575001,7.680940343690086,93.42323337175114,0.0,
215,2023-08-13,2.063377752311045,83.67891527575001,7.680940343690086,93.42323337175114,0.0,
216,2023-08-14,2.0245152021054458,83.38894623507497,7.750633621151715,93.16409505833214,0.0,
217,2023-08-15,93.04800907348456,0.0,7.745499258944374,100.79350833242891,0.0,
218,2023-08-16,92.93313485902392,0.0,7.510199949329896,100.4433348083538,0.0,
219,2023-08-17,92.57062552744134,29.657566645709988,7.680632310982912,129.90882448413424,0.0,
220,2023-08-18,92.56862084347034,30.745522881346496,7.507972586619543,130.82211631143636,0.0,
221,2023-08-19,92.56862084347034,30.745522881346496,7.507972586619543,130.82211631143636,0.0,
222,2023-08-20,92.56862084347034,30.745522881346496,7.507972586619543,130.82211631143636,0.0,
223,2023-08-21,92.56862084347034,30.745522881346496,7.573954031932043,130.88809775674886,0.0,
224,2023-08-22,92.56717258495104,31.791885965055577,7.446022391392626,131.80508094139927,0.0,
225,2023-08-23,125.2835922788382,0.0,7.651130490062782,132.934722768901,0.0,
226,2023-08-24,125.27343138068105,0.0,7.619063030310682,132.89249441099173,0.0,
227,2023-08-25,125.264923687539,0.0,7.567199378733552,132.83212306627254,0.0,
228,2023-08-26,125.264923687539,0.0,7.567199378733552,132.83212306627254,0.0,
229,2023-08-27,125.264923687539,0.0,7.567199378733552,132.83212306627254,0.0,
230,2023-08-28,125.24679190080538,0.0,7.87728563124469,133.12407753205008,0.0,
231,2023-08-29,1.233368515292053,0.0,7.996854259830042,9.230222775122094,0.0,
232,2023-08-30,1.235353931837742,0.0,7.863516077033497,9.098870008871238,0.0,
233,2023-08-31,0.5302994550824118,0.0,7.669855770575264,8.200155225657676,0.0,
234,2023-09-01,0.5303039218800131,0.0,7.6977610833698,8.228065005249812,0.0,
235,2023-09-02,0.5303039218800131,0.0,7.6977610833698,8.228065005249812,0.0,
236,2023-09-03,0.5303039218800131,0.0,7.6977610833698,8.228065005249812,0.0,
237,2023-09-04,0.5303039218800131,0.0,7.6977610833698,8.228065005249812,0.0,
238,2023-09-05,0.5303072641010449,0.0,7.498919045266502,8.029226309367548,0.0,
239,2023-09-06,0.5303070514508881,0.0,7.464706702591016,7.995013754041905,0.0,
240,2023-09-07,0.5303245920975014,0.0,7.64321580301929,8.173540395116792,0.0,
241,2023-09-08,0.53032503586099,0.0,7.506207315089583,8.036532350950573,0.0,
242,2023-09-09,0.53032503586099,0.0,7.506207315089583,8.036532350950573,0.0,
243,2023-09-10,0.53032503586099,0.0,7.506207315089583,8.036532350950573,0.0,
244,2023-09-11,0.5303320795850496,0.0,7.492855410470879,8.023187490055928,0.0,
245,2023-09-12,0.5303180757329318,0.0,7.562338927903733,8.092657003636665,0.0,
246,2023-09-13,0.5303179657852727,0.0,7.826747821509507,8.35706578729478,0.0,
247,2023-09-14,0.5303156390958502,0.0,7.912600226039824,8.442915865135674,0.0,
248,2023-09-15,0.5303160162375313,0.0,7.717211782210624,8.247527798448155,0.0,
249,2023-09-16,0.5303160162375313,0.0,7.717211782210624,8.247527798448155,0.0,
250,2023-09-17,0.5303160162375313,0.0,7.717211782210624,8.247527798448155,0.0,
251,2023-09-18,0.5303180999796437,0.0,7.693225316722586,8.22354341670223,0.0,
252,2023-09-19,0.4208479391505695,0.0,7.616758669362264,8.037606608512833,0.0,
253,2023-09-20,0.4208530585434485,0.0,7.442292441012436,7.863145499555884,0.0,
254,2023-09-21,0.4208541191754928,0.0,7.441818749725524,7.862672868901017,0.0,
255,2023-09-22,6.827948181157228,0.0,7.338988639750748,14.166936820907976,0.0,
256,2023-09-23,6.827948181157228,0.0,7.338988639750748,14.166936820907976,0.0,
257,2023-09-24,6.827948181157228,0.0,7.338988639750748,14.166936820907976,0.0,
258,2023-09-25,6.81911311418159,0.0,7.268882007959664,14.087995122141256,0.0,
259,2023-09-26,6.801871612885583,0.0,7.143206489125674,13.945078102011257,0.0,
260,2023-09-27,6.780020779592819,0.0,7.092981211136832,13.873001990729652,0.0,
261,2023-09-28,6.752214449851198,0.0,7.142443836138901,13.8946582859901,0.0,
262,2023-09-29,6.745186465686199,0.0,6.949211572622927,13.694398038309126,0.0,
263,2023-09-30,6.745186465686199,0.0,6.949211572622927,13.694398038309126,0.0,
264,2023-10-01,6.745186465686199,0.0,6.949211572622927,13.694398038309126,0.0,
265,2023-10-02,6.739603329728412,0.0,6.97549086255717,13.715094192285582,0.0,
266,2023-10-03,6.704148674670467,0.0,6.733750935424872,13.43789961009534,0.0,
267,2023-10-04,0.7847692855985318,0.0,6.712034188384793,7.496803473983325,0.0,
268,2023-10-05,0.7884357996925835,0.0,7.051182212238777,7.83961801193136,0.0,
269,2023-10-06,0.7965855439988481,0.0,7.465593159838285,8.262178703837133,0.0,
270,2023-10-07,0.7965855439988481,0.0,7.465593159838285,8.262178703837133,0.0,
271,2023-10-08,0.7965855439988481,0.0,7.465593159838285,8.262178703837133,0.0,
272,2023-10-09,0.7929793936754674,0.0,7.570937972945159,8.363917366620626,0.0,
273,2023-10-10,0.7672422362343418,0.0,7.486116050119334,8.253358286353675,0.0,
274,2023-10-11,0.7778031924185959,0.0,7.712139311060167,8.489942503478764,0.0,
275,2023-10-12,0.7677721648943432,0.0,7.709624202645072,8.477396367539415,0.0,
276,2023-10-13,0.7677721648943432,0.0,7.61566118994976,8.383433354844103,0.0,
277,2023-10-14,0.7677721648943432,0.0,7.61566118994976,8.383433354844103,0.0,
278,2023-10-15,0.7677721648943432,0.0,7.61566118994976,8.383433354844103,0.0,
279,2023-10-16,0.7677721648943432,0.0,7.679758174813041,8.447530339707384,0.0,
280,2023-10-17,0.7617449896059667,0.0,8.125067997380658,8.886812986986625,0.0,
281,2023-10-18,0.7656920981992206,0.0,8.553191753710554,9.318883851909774,0.0,
282,2023-10-19,0.7635405791735373,0.0,8.188689767166098,8.952230346339634,0.0,
283,2023-10-20,0.7483873761026871,0.0,8.174987637135064,8.923375013237752,0.0,
284,2023-10-21,0.7483873761026871,0.0,8.174987637135064,8.923375013237752,0.0,
285,2023-10-22,0.7483873761026871,0.0,8.174987637135064,8.923375013237752,0.0,
286,2023-10-23,0.7583686319329843,0.0,7.818081882820374,8.57645051475336,0.0,
287,2023-10-24,0.7798582444033484,0.0,7.894614577092504,8.674472821495852,0.0,
288,2023-10-25,0.7792447164183174,0.0,7.760071302970715,8.539316019389032,0.0,
289,2023-10-26,0.7858659564640846,0.0,7.832407361197322,8.618273317661407,0.0,
290,2023-10-27,0.794145620413969,0.0,7.867939694583644,8.662085314997613,0.0,
291,2023-10-28,0.794145620413969,0.0,7.867939694583644,8.662085314997613,0.0,
292,2023-10-29,0.794145620413969,0.0,7.867939694583644,8.662085314997613,0.0,
293,2023-10-30,0.8004847334784388,0.0,7.57815288128624,8.378637614764678,0.0,
294,2023-10-31,0.7925209229745704,0.0,7.538971867442738,8.33149279041731,0.0,
295,2023-11-01,0.7873136683993709,0.0,7.792065221500722,8.579378889900093,0.0,
296,2023-11-02,0.7873094877608717,0.0,7.965070299470993,8.752379787231865,0.0,
297,2023-11-03,0.7954863605383904,0.0,8.27268490767698,9.068171268215371,0.0,
298,2023-11-04,0.7954863605383904,0.0,8.27268490767698,9.068171268215371,0.0,
299,2023-11-05,0.7954863605383904,0.0,8.27268490767698,9.068171268215371,0.0,
300,2023-11-06,0.7954863605383904,0.0,8.284591035606669,9.08007739614506,0.0,
301,2023-11-07,0.7993808758462285,0.0,8.273659841414256,9.073040717260485,0.0,
302,2023-11-08,0.7998692656387609,0.0,7.977063799189731,8.77693306482849,0.0,
303,2023-11-09,0.7918192237697967,0.0,7.826704007550195,8.61852323131999,0.0,
304,2023-11-10,0.7819636782503281,0.0,8.066757296531911,8.848720974782239,0.0,
305,2023-11-11,0.7819636782503281,0.0,8.066757296531911,8.848720974782239,0.0,
306,2023-11-12,0.7819636782503281,0.0,8.066757296531911,8.848720974782239,0.0,
307,2023-11-13,0.7871521128901645,0.0,8.112372199229073,8.899524312119237,0.0,
308,2023-11-14,0.7967302850462545,0.0,8.28703873719133,9.083769022237584,0.0,
309,2023-11-15,0.7918412133501938,0.0,7.975508641538727,8.767349854888922,0.0,
310,2023-11-16,0.7988323037624836,0.0,7.900597114931684,8.699429418694168,0.0,
311,2023-11-17,0.7876364302499482,0.0,7.734313089709481,8.52194951995943,0.0,
312,2023-11-18,0.7876364302499482,0.0,7.734313089709481,8.52194951995943,0.0,
313,2023-11-19,0.7876364302499482,0.0,7.734313089709481,8.52194951995943,0.0,
314,2023-11-20,0.7876364302499482,0.0,7.783229105334481,8.57086553558443,0.0,
315,2023-11-21,0.781577420180967,0.0,8.447024350744469,9.228601770925437,0.0,
316,2023-11-22,0.7617526611797483,0.0,8.64230300223338,9.404055663413128,0.0,
317,2023-11-23,0.7617526611797483,0.0,8.64230300223338,9.404055663413128,0.0,
318,2023-11-24,0.7559301678494886,0.0,9.030694600248744,9.786624768098234,0.0,
319,2023-11-25,0.7559301678494886,0.0,9.030694600248744,9.786624768098234,0.0,
320,2023-11-26,0.7559301678494886,0.0,9.030694600248744,9.786624768098234,0.0,
321,2023-11-27,0.7678330560149378,0.0,8.350179381543455,9.118012437558392,0.0,
322,2023-11-28,0.8013223027933012,0.0,9.0973499615755,9.8986722643688,0.0,
323,2023-11-29,0.8004876836222874,0.0,9.143761777876604,9.944249461498892,0.0,
324,2023-11-30,0.7926586995968583,0.0,9.187925092086292,9.98058379168315,0.0,
325,2023-12-01,0.7697516069124936,0.0,9.246518815751331,10.016270422663824,0.0,
326,2023-12-02,0.7697516069124936,0.0,9.246518815751331,10.016270422663824,0.0,
327,2023-12-03,0.7697516069124936,0.0,9.246518815751331,10.016270422663824,0.0,
328,2023-12-04,0.7838775900711359,0.0,9.903766039315013,10.687643629386148,0.0,
329,2023-12-05,0.7690217626201012,0.0,9.978854144961154,10.747875907581257,0.0,
330,2023-12-06,0.7642456381350591,0.0,10.170593665734485,10.93483930386954,0.0,
331,2023-12-07,0.7610026097021845,0.0,10.749474040768932,11.510476650471118,0.0,
332,2023-12-08,0.7610026097021845,0.0,10.81059373071034,11.571596340412524,0.0,
333,2023-12-09,0.7610026097021845,0.0,10.81059373071034,11.571596340412524,0.0,
334,2023-12-10,0.7610026097021845,0.0,10.81059373071034,11.571596340412524,0.0,
335,2023-12-11,0.7524367944867625,0.0,10.450860832181808,11.203297626668569,0.0,
336,2023-12-12,0.7457665513156775,0.0,11.050370020715793,11.79613657203147,0.0,
337,2023-12-13,0.7477044194613622,0.0,10.873070826189204,11.620775245650565,0.0,
